Trade;UpdateTime;UpdatedDay;UpdatedTime;TradeTime;TradedDay;TradedTime;Desk;CapturedBy;TradeStatus;TraderId;Instrument;Reason;Nominal;FloatRef;LastResetDate;LastResetRate;Theta;Loss;Unexplained;EventTypeCategoryLevel1;BusinessLineLevel1;LossIndicator;exposure
21864991;18/01/2013 11:48:05 AM;18;0,491724537;05/12/2012 12:00:00 PM;5;0,5000000000;Rates;TECHSUPPORT;BO Confirmed;ASSOCIATE;SecurityLoan;Calendar Related;0;Fixed;;;;0;;EL7;BL2;0;43,99172454
24595818;18/01/2013 12:04:25 PM;18;0,50306713;27/11/2012 12:00:00 PM;27;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Bond;Capture Errors - Direction / Amount / Rate / CP;-300;Missing;;;;0;;EL7;BL2;0;52,00306713
24432400;18/01/2013 12:10:30 PM;18;0,507291667;10/01/2013 02:22:07 PM;10;0,5986921296;Commodities;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Option;Capture Errors - Direction / Amount / Rate / CP;-300;Missing;;;;0;;EL7;BL2;0;7,908599537
25181344;18/01/2013 01:13:39 PM;18;0,551145833;02/11/2010 03:25:50 PM;2;0,6429398148;Derivatives;TECHSUPPORT;BO Confirmed;ASSOCIATE;CurrSwap;Capture Errors - Direction / Amount / Rate / CP;0;JIBAR;;;;0;;EL7;BL4;0;807,908206
12294005;18/01/2013 01:13:57 PM;18;0,551354167;02/11/2010 03:25:50 PM;2;0,6429398148;Derivatives;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Deposit;Payments Related;0;Fixed;;1;1,07E-06;0;-5,31E-08;EL4;BL4;0;807,9084144
12294004;18/01/2013 02:14:10 PM;18;0,593171296;15/01/2013 04:30:09 PM;15;0,6876041667;Management/Other;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Swap;Payments Related;0;Fixed;;1;-1,07E-06;0;5,31E-08;EL4;BL2;0;2,90556713
25270582;18/01/2013 02:15:02 PM;18;0,593773148;17/01/2013 12:18:08 PM;17;0,5125925926;Commodities;PROD CONTROLLER;BO Confirmed;MNGDIRECTOR;Option;Commodities Early Delivery;-18412914;Missing;;0;2355,3904;0;-54,96614915;EL7;BL2;0;1,081180556
25315381;18/01/2013 02:15:02 PM;18;0,593773148;17/01/2013 12:19:32 PM;17;0,5135648148;Commodities;PROD CONTROLLER;BO Confirmed;MNGDIRECTOR;Curr;Commodities Early Delivery;-3521087;Missing;;;;0;-49,95948389;EL7;BL2;0;1,080208333
25315500;18/01/2013 03:10:45 PM;18;0,632465278;29/12/2006 12:00:00 PM;29;0,5000000000;Commodities;PROD CONTROLLER;BO Confirmed;MNGDIRECTOR;Curr;Commodities Early Delivery;-3719229;Missing;;;;0;-52,7708515;EL7;BL2;0;2212,132465
1582881;18/01/2013 03:43:37 PM;18;0,655289352;05/12/2012 05:08:23 PM;5;0,7141550926;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Deposit;System Update Call Accounts;0;Missing;01/01/2013;4,68;-0,000300005;23941;0;EL6;BL5;1;43,94113426
24603355;18/01/2013 03:44:44 PM;18;0,656064815;05/12/2012 05:08:23 PM;5;0,7141550926;MM;TECHSUPPORT;BO-BO Confirmed;MNGDIRECTOR;BuySellback;Calendar Related;10000000;EURIBOR;07/01/2013;0,192;-8118,796414;0;168300,6602;EL7;BL2;0;43,94190972
24603355;18/01/2013 05:09:27 PM;18;0,714895833;18/01/2013 09:31:07 AM;18;0,3966087963;MM;TECHSUPPORT;BO-BO Confirmed;MNGDIRECTOR;Swap;Calendar Related;10000000;EURIBOR;07/01/2013;0,192;-8118,796414;7011;168300,6602;EL7;BL2;1;0,318287037
25341753;21/01/2013 08:41:33 AM;21;0,3621875;04/01/2013 10:30:53 AM;4;0,4381134259;MM;TECHSUPPORT;BO Confirmed;VICE PRINCIPAL;Other;Valuation Group Request;0;Fixed;;;;0;;EL7;BL2;0;16,92407407
25068896;21/01/2013 09:00:38 AM;21;0,375439815;14/01/2013 12:00:00 PM;14;0,5000000000;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;0;Fixed;;0,3078;3362,801139;1344;0,335494647;EL6;BL6;1;6,875439815
25312693;21/01/2013 09:12:53 AM;21;0,383946759;04/01/2012 08:35:33 AM;4;0,3580208333;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;103288978;Missing;18/01/2013;0;4497,58893;1500;4,00E-09;EL7;BL6;1;383,0259259
18547809;21/01/2013 09:27:56 AM;21;0,394398148;16/01/2013 05:40:50 PM;16;0,7366898148;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Bill;Payments Related;0;Missing;;;;0;;EL4;BL2;0;4,657708333
25302377;21/01/2013 09:47:40 AM;21;0,408101852;15/01/2013 12:00:00 PM;15;0,5000000000;Bonds/Repos;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;TotalReturnSwap;Calendar Related;65000000;Fixed;;10,5;5199,993466;0;-0,365700509;EL7;BL2;0;5,908101852
25252256;21/01/2013 10:09:52 AM;21;0,423518519;16/01/2013 02:04:47 PM;16;0,5866550926;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;Swap;Trade enrichment for system flow;0;LIBOR;;;;0;;EL7;BL2;0;4,836863426
25292627;21/01/2013 10:17:06 AM;21;0,428541667;15/09/2008 10:27:22 AM;15;0,4356712963;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;SecurityLoan;Trade enrichment for system flow;0;JIBAR;;;;0;;EL8;BL2;0;1588,99287
3112524;21/01/2013 10:49:23 AM;21;0,450960648;16/01/2013 01:07:42 PM;16;0,5470138889;MM;UNAUTHORISED;BO Confirmed;ANALYST;Option;Capture Errors - Direction / Amount / Rate / CP;0;Missing;21/01/2013;5,5;4,08E-06;0;8,67E-10;EL7;BL4;0;4,903946759
25289849;21/01/2013 10:56:49 AM;21;0,456122685;10/01/2013 01:20:12 PM;10;0,5556944444;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;Option;Trade enrichment for system flow;0;JIBAR;;;;0;;EL8;BL2;0;10,90042824
25178755;21/01/2013 10:56:57 AM;21;0,456215278;10/01/2013 01:22:59 PM;10;0,5576273148;SND;TECHSUPPORT;BO Confirmed;ASSOCIATE;Bill;Trade enrichment for system flow;-16260;Missing;;;;0;;EL7;BL3;0;10,89858796
25178859;21/01/2013 11:01:13 AM;21;0,459178241;18/01/2013 09:31:07 AM;18;0,3966087963;SND;TECHSUPPORT;BO Confirmed;ASSOCIATE;Option;Trade enrichment for system flow;16260;Missing;;;;0;;EL7;BL3;0;3,062569444
25341753;21/01/2013 11:01:30 AM;21;0,459375;20/01/2012 12:00:00 PM;20;0,5000000000;MM;TECHSUPPORT;BO Confirmed;VICE PRINCIPAL;Repo/Reverse;Calendar Related;0;Fixed;;;;10570;-3,307002717;EL7;BL2;1;366,959375
18801551;21/01/2013 11:16:51 AM;21;0,470034722;16/11/2012 10:56:11 AM;16;0,4556828704;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Other;Calendar Related;41251388;LIBOR;;;;0;;EL7;BL2;0;66,01435185
24251679;21/01/2013 12:52:56 PM;21;0,536759259;17/01/2013 02:27:47 PM;17;0,6026273148;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;IndexLinkedSwap;Payments Related;0;JIBAR;;;;0;;EL4;BL2;0;3,934131944
25356791;21/01/2013 02:02:44 PM;21;0,585231481;02/11/2010 03:25:50 PM;2;0,6429398148;Commodities;PROD CONTROLLER;BO Confirmed;DIRECTOR;Future/Forward;Capture Errors - Direction / Amount / Rate / CP;1;Missing;;;;0;;EL7;BL2;0;810,9422917
12294005;21/01/2013 02:03:14 PM;21;0,585578704;02/11/2010 03:25:50 PM;2;0,6429398148;Derivatives;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Future/Forward;Payments Related;0;Fixed;;1;2,53E-09;0;1,14E-08;EL4;BL4;0;810,9426389
12294004;21/01/2013 02:03:41 PM;21;0,585891204;30/03/2012 03:53:03 PM;30;0,6618402778;Management/Other;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Swap;Payments Related;0;Fixed;;1;-2,53E-09;0;-1,14E-08;EL4;BL2;0;296,9240509
19962528;21/01/2013 02:03:59 PM;21;0,586099537;30/03/2012 03:53:03 PM;30;0,6618402778;Derivatives;MIDOFFICE;BO Confirmed;VICE PRINCIPAL;Swap;Payments Related;0;JIBAR;01/11/2012;5,075;-3,82E-06;0;1,55E-06;EL4;BL4;0;296,9242593
19961604;21/01/2013 02:35:45 PM;21;0,608159722;16/11/2012 10:56:11 AM;16;0,4556828704;Management/Other;MIDOFFICE;BO Confirmed;ANALYST;Swap;Payments Related;0;JIBAR;01/11/2012;5,075;3,82E-06;0;-1,55E-06;EL4;BL2;0;66,15247685
24251679;21/01/2013 03:08:56 PM;21;0,631203704;16/11/2012 10:56:11 AM;16;0,4556828704;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Curr;Payments Related;0;JIBAR;;;;0;;EL4;BL2;0;66,17552083
24251679;21/01/2013 03:24:18 PM;21;0,641875;06/10/2011 02:26:40 PM;6;0,6018518519;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Swap;Payments Related;0;JIBAR;;;;0;;EL4;BL2;0;473,0400231
17258538;21/01/2013 04:07:59 PM;21;0,672210648;11/12/2006 05:09:48 PM;11;0,7151388889;Rates;MIDOFFICE;BO Confirmed;ASSOCIATE;Swap;Calendar Related;-1000000;SAFEX;;;;0;;EL7;BL2;0;2232,957072
874233;21/01/2013 04:23:44 PM;21;0,683148148;07/01/2013 11:40:21 AM;7;0,4863541667;Bonds/Repos;MIDOFFICE;BO-BO Confirmed;DIRECTOR;Other;Trade enrichment for system flow;3000000;Fixed;;;;0;;EL7;BL2;0;14,19679398
25098552;21/01/2013 04:26:34 PM;21;0,685115741;07/01/2013 11:42:19 AM;7;0,4877199074;Equity;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Other;Sales Credits;-373;Missing;;;;0;;EL7;BL2;0;14,19739583
25098605;21/01/2013 04:30:41 PM;21;0,687974537;07/01/2013 11:46:57 AM;7;0,4909375000;Equity;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Option;Sales Credits;-660;Missing;;;;0;;EL7;BL2;0;14,19703704
25098796;21/01/2013 04:31:18 PM;21;0,688402778;08/01/2013 11:40:05 AM;8;0,4861689815;Equity;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Option;Sales Credits;-3132;Missing;;;;0;;EL7;BL2;0;13,2022338
25123888;21/01/2013 04:33:07 PM;21;0,689664352;08/01/2013 11:32:03 AM;8;0,4805902778;Equity;PROD CONTROLLER;BO-BO Confirmed;ASSOCIATE;Curr;Sales Credits;-729;Missing;;;;0;;EL7;BL2;0;13,20907407
25123635;21/01/2013 04:56:24 PM;21;0,705833333;07/01/2013 11:38:16 AM;7;0,4849074074;Equity;PROD CONTROLLER;BO-BO Confirmed;ASSOCIATE;Option;Sales Credits;-328;Missing;;;;0;;EL7;BL2;0;14,22092593
25098480;21/01/2013 05:08:04 PM;21;0,713935185;16/11/2012 10:56:11 AM;16;0,4556828704;Equity;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Option;Sales Credits;-835;Missing;;;;0;;EL7;BL2;0;66,25825231
24251679;21/01/2013 05:09:08 PM;21;0,714675926;10/01/2013 01:18:14 PM;10;0,5543287037;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Deposit;Portfolio Move / Restructure;0;JIBAR;;;;0;;EL7;BL2;0;11,16034722
25178690;21/01/2013 05:19:40 PM;21;0,721990741;18/07/2012 04:50:05 PM;18;0,7014467593;Equity;PROD CONTROLLER;BO Confirmed;ASSOCIATE;Swap;Sales Credits;-16260;Missing;;;;0;;EL7;BL2;0;187,020544
21919964;21/01/2013 05:25:37 PM;21;0,726122685;20/07/2012 09:53:32 AM;20;0,4121759259;SND;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Other;Payments Related;0;JIBAR;18/07/2012;5,575;9,95E-07;0;5,74E-06;EL4;BL4;0;185,3139468
21957205;21/01/2013 05:26:32 PM;21;0,726759259;20/07/2012 09:54:31 AM;20;0,4128587963;SND;MIDOFFICE;BO-BO Confirmed;ANALYST;Other;Calendar Related;8000000;JIBAR;;;;0;;EL7;BL4;0;185,3139005
21958792;21/01/2013 05:27:15 PM;21;0,727256944;23/07/2012 10:24:45 AM;23;0,4338541667;SND;MIDOFFICE;BO-BO Confirmed;ANALYST;FRN;Calendar Related;4400000;JIBAR;17/01/2013;5,081;-15204,96449;0;0;EL7;BL4;0;182,2934028
21986085;21/01/2013 05:29:11 PM;21;0,728599537;19/12/2012 02:56:01 PM;19;0,6222337963;SND;MIDOFFICE;BO-BO Confirmed;ANALYST;FRN;Calendar Related;1500000;JIBAR;17/01/2013;5,081;-6339,08478;0;0;EL7;BL4;0;33,10636574
24860106;21/01/2013 05:29:47 PM;21;0,729016204;19/12/2012 02:55:41 PM;19;0,6220023148;SND;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;FRN;Calendar Related;-1060260;JIBAR;17/01/2013;5,081;-690,86551;4487;0;EL7;BL4;1;33,10701389
24860085;21/01/2013 05:31:48 PM;21;0,730416667;20/07/2012 09:53:32 AM;20;0,4121759259;SND;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;FRN;Calendar Related;-5277204;JIBAR;17/01/2013;5,081;-3438,62606;20252;0,02303;EL7;BL4;1;185,3182407
21957205;21/01/2013 05:47:56 PM;21;0,74162037;18/07/2012 04:50:05 PM;18;0,7014467593;SND;MIDOFFICE;BO-BO Confirmed;ANALYST;FRN;Calendar Related;8000000;JIBAR;;;;0;;EL7;BL4;0;187,0401736
21919964;22/01/2013 08:08:08 AM;22;0,338981481;12/10/2007 12:00:00 PM;12;0,5000000000;SND;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;FRN;Payments Related;0;JIBAR;18/07/2012;5,575;9,95E-07;0;5,74E-06;EL4;BL4;0;1928,838981
1230966;22/01/2013 08:28:37 AM;22;0,353206019;14/01/2013 12:00:00 PM;14;0,5000000000;Rates;TECHSUPPORT;BO-BO Confirmed;VICE PRINCIPAL;Swap;Payments Related;-586023;Fixed;;7,46;4400,3901;0;1,453070587;EL4;BL2;0;7,853206019
25312693;22/01/2013 10:29:53 AM;22;0,437418981;26/09/2012 05:03:51 PM;26;0,7110069444;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;103288978;Missing;18/01/2013;0;1358,136477;1358;0;EL7;BL6;1;117,726412
23308334;22/01/2013 11:41:51 AM;22;0,487395833;10/01/2013 01:18:14 PM;10;0,5543287037;Derivatives;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Payments Related;0;Missing;;;;0;;EL4;BL2;0;11,93306713
25178690;22/01/2013 12:13:40 PM;22;0,509490741;05/12/2012 12:00:00 PM;5;0,5000000000;Equity;MIDOFFICE;BO Confirmed;ASSOCIATE;Swap;Trade enrichment for system flow;-16260;Missing;;;;0;;EL7;BL2;0;48,00949074
24595818;22/01/2013 12:20:39 PM;22;0,514340278;18/02/2010 12:33:12 PM;18;0,5230555556;Commodities;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Swap;Capture Errors - Direction / Amount / Rate / CP;-300;Missing;;0;365,720854;0;-6,40E-07;EL7;BL2;0;1068,991285
21864991;22/01/2013 02:14:48 PM;22;0,593611111;08/10/2012 12:12:48 PM;8;0,5088888889;Rates;TECHSUPPORT;BO Confirmed;ASSOCIATE;Option;Payments Related;0;Fixed;;;;0;;EL7;BL2;0;106,0847222
23535853;22/01/2013 02:20:23 PM;22;0,597488426;20/01/2012 12:00:00 PM;20;0,5000000000;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Call Deposit;Payments Related;0;Fixed;;0;0;5579;0;EL4;BL2;1;368,0974884
18801551;22/01/2013 02:23:51 PM;22;0,599895833;25/10/2012 03:17:42 PM;25;0,6372916667;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Curr;Corrected NDEUSSA Reset Level;41251388;LIBOR;25/10/2012;0,31325;-62,1106;739986;0,539082362;EL6;BL2;1;88,96260417
23869906;22/01/2013 03:27:40 PM;22;0,644212963;17/01/2013 12:00:00 PM;17;0,5000000000;Bonds/Repos;MIDOFFICE;BO-BO Confirmed;VICE PRINCIPAL;TotalReturnSwap;Calendar Related;270182000;Missing;29/10/2012;5,35;37087,909;0;0;EL7;BL2;0;5,144212963
25338648;22/01/2013 03:30:05 PM;22;0,645891204;19/01/2012 12:00:00 PM;19;0,5000000000;Rates;MIDOFFICE;BO-BO Confirmed;AMBA;FRA;Brokerage Related;-200000000;JIBAR;17/01/2013;5,081;301,808057;0;1,222491584;EL7;BL2;0;369,1458912
18785449;22/01/2013 03:30:25 PM;22;0,646122685;20/01/2012 12:00:00 PM;20;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Other;Corrected NDEUSSA Reset Level;0;Missing;;;;0;;EL7;BL2;0;368,1461227
18802598;22/01/2013 03:31:01 PM;22;0,646539352;12/12/2012 12:00:00 PM;12;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;0;Missing;;;;0;;EL7;BL2;0;41,14653935
24732552;22/01/2013 03:32:10 PM;22;0,647337963;21/01/2013 10:39:05 AM;21;0,4438078704;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;-869365;LIBOR;;;;0;;EL7;BL2;0;1,203530093
25371410;22/01/2013 04:29:22 PM;22;0,687060185;09/03/2010 10:59:34 AM;9;0,4580324074;Rates;MIDOFFICE;BO-BO Confirmed;VICE PRINCIPAL;TotalReturnSwap;Calendar Related;0;Fixed;;2;-1143,73858;0;0,03267927;EL7;BL2;0;1050,229028
8247735;22/01/2013 05:03:39 PM;22;0,710868056;18/01/2013 02:34:36 PM;18;0,6073611111;Bonds/Repos;MIDOFFICE;BO Confirmed;ASSOCIATE;Option;Trade enrichment for system flow;0;Fixed;;;;0;;EL7;BL2;0;4,103506944
25357055;22/01/2013 05:12:41 PM;22;0,717141204;18/01/2013 02:34:36 PM;18;0,6073611111;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;CurrSwap;Valuation Group Request;0;JIBAR;;;;0;1,231583887;EL7;BL2;0;4,109780093
25357055;22/01/2013 05:23:31 PM;22;0,724664352;25/09/2012 03:40:39 PM;25;0,6532291667;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;Swap;Capture Errors - Direction / Amount / Rate / CP;0;JIBAR;;0;-172,403711;0;1,231583887;EL7;BL2;0;119,0714352
23269126;23/01/2013 08:10:42 AM;23;0,340763889;18/01/2013 02:34:36 PM;18;0,6073611111;Rates;TECHSUPPORT;BO-BO Confirmed;VICE PRINCIPAL;CurrSwap;Calendar Related;19550000;JIBAR;18/12/2012;5,125;2566,5304;5859;0,836217257;EL7;BL2;1;4,733402778
25357055;23/01/2013 08:17:28 AM;23;0,345462963;14/01/2013 12:00:00 PM;14;0,5000000000;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;Swap;Trade enrichment for system flow;0;JIBAR;;;;0;;EL8;BL2;0;8,845462963
25312693;23/01/2013 08:22:23 AM;23;0,348877315;04/01/2012 08:35:33 AM;4;0,3580208333;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;103288978;Missing;18/01/2013;0;1358,136477;1358;0;EL7;BL6;1;384,9908565
18547809;23/01/2013 10:09:31 AM;23;0,423275463;02/11/2010 03:25:50 PM;2;0,6429398148;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Swap;Payments Related;0;Missing;;;;0;;EL4;BL2;0;812,7803356
12294004;23/01/2013 10:10:01 AM;23;0,423622685;02/11/2010 03:25:50 PM;2;0,6429398148;Management/Other;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Bill;Payments Related;0;Fixed;;1;-9,27E-10;0;6,26E-08;EL4;BL2;0;812,7806829
12294005;23/01/2013 10:25:49 AM;23;0,434594907;18/02/2010 12:33:12 PM;18;0,5230555556;Derivatives;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Swap;Payments Related;0;Fixed;;1;9,27E-10;0;-6,26E-08;EL4;BL4;0;1069,911539
21864991;23/01/2013 10:49:48 AM;23;0,45125;22/01/2013 09:46:57 AM;22;0,4076041667;Rates;TECHSUPPORT;BO Confirmed;ASSOCIATE;SecurityLoan;Payments Related;0;Fixed;;;;0;;EL7;BL2;0;1,043645833
25393388;23/01/2013 10:54:27 AM;23;0,454479167;18/01/2013 02:34:36 PM;18;0,6073611111;Africa;PROD CONTROLLER;BO Confirmed;MNGDIRECTOR;Other;Trade enrichment for system flow;-1000000;Missing;;;;0;;EL8;BL2;0;4,847118056
25357055;23/01/2013 11:46:05 AM;23;0,490335648;18/01/2013 02:34:36 PM;18;0,6073611111;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;Combination;Capture Errors - Direction / Amount / Rate / CP;0;JIBAR;;;;0;;EL7;BL2;0;4,882974537
25357055;23/01/2013 12:04:01 PM;23;0,502789352;16/01/2013 12:39:41 PM;16;0,5275578704;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;BuySellback;Trade enrichment for system flow;0;JIBAR;;;;0;;EL8;BL2;0;6,975231481
25288291;23/01/2013 01:04:43 PM;23;0,54494213;19/01/2012 12:00:00 PM;19;0,5000000000;Africa;PROD CONTROLLER;BO Confirmed;MNGDIRECTOR;Other;Trade enrichment for system flow;-1320128;Missing;;;;0;;EL8;BL2;0;370,0449421
18785449;23/01/2013 01:05:10 PM;23;0,54525463;20/01/2012 12:00:00 PM;20;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Bill;Corrected NDEUSSA Reset Level;0;Missing;;0;-23,66633;0;-0,592987304;EL7;BL2;0;369,0452546
18802598;23/01/2013 01:05:42 PM;23;0,545625;12/12/2012 12:00:00 PM;12;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;0;Missing;;0;0,961126;4065;-0,229626297;EL6;BL2;1;42,045625
24732552;23/01/2013 01:21:50 PM;23;0,556828704;22/01/2013 09:39:47 AM;22;0,4026273148;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;-869365;LIBOR;18/12/2012;0,309;0,0774465;5592;-0,06245796;EL6;BL2;1;1,154201389
25393268;23/01/2013 01:22:00 PM;23;0,556944444;22/01/2013 09:39:58 AM;22;0,4027546296;Prime Services;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;BuySellback;Capture Errors - Direction / Amount / Rate / CP;-161000000;Fixed;;0;-614,5816073;0;0;EL7;BL2;0;1,154189815
25393269;23/01/2013 02:07:20 PM;23;0,588425926;22/01/2013 05:25:02 PM;22;0,7257175926;Prime Services;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;BuySellback;Capture Errors - Direction / Amount / Rate / CP;-166000000;Fixed;;0;-633,6679927;0;0;EL7;BL2;0;0,862708333
25416527;23/01/2013 03:10:49 PM;23;0,632511574;25/09/2012 03:03:18 PM;25;0,6272916667;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;SecurityLoan;Corrected NDEUSSA Reset Level;0;LIBOR;;0;182,873;86987;-296,8020854;EL6;BL2;1;120,0052199
23266747;23/01/2013 03:13:24 PM;23;0,634305556;25/09/2012 03:03:18 PM;25;0,6272916667;Prime Services;PROD CONTROLLER;BO Confirmed;DIRECTOR;Deposit;Early Termination / Delivery / Close out;-939060;Missing;28/09/2012;;;0;0;EL1;BL6;0;120,0070139
23266747;23/01/2013 03:22:55 PM;23;0,640914352;03/07/2009 02:18:21 PM;3;0,5960763889;Prime Services;TECHSUPPORT;BO Confirmed;DIRECTOR;SecurityLoan;Calendar Related;-939060;Missing;28/09/2012;0,798;-12,35082673;0;0;EL7;BL6;0;1300,044838
5277603;23/01/2013 03:24:14 PM;23;0,641828704;17/04/2009 02:50:29 PM;17;0,6183912037;Rates;MIDOFFICE;BO-BO Confirmed;MNGDIRECTOR;Curr;Calendar Related;-377808793;JIBAR;18/12/2012;5,125;31100,7204;84408;3104,100605;EL7;BL2;1;1377,023438
4684837;24/01/2013 08:05:24 AM;24;0,337083333;04/01/2012 08:35:33 AM;4;0,3580208333;Rates;MIDOFFICE;BO-BO Confirmed;MNGDIRECTOR;Swap;Calendar Related;-117526333;JIBAR;18/12/2012;5,125;8305,3124;24549;921,9631077;EL7;BL2;1;385,9790625
18547809;24/01/2013 08:40:14 AM;24;0,361273148;22/01/2013 05:25:02 PM;22;0,7257175926;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Curr;Payments Related;0;Missing;;;;0;;EL4;BL2;0;1,635555556
25416527;24/01/2013 09:04:21 AM;24;0,378020833;22/01/2013 05:25:02 PM;22;0,7257175926;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;Future/Forward;Trade enrichment for system flow;0;LIBOR;;;;0;;EL7;BL2;0;1,652303241
25416527;24/01/2013 10:41:09 AM;24;0,445243056;18/02/2010 12:33:12 PM;18;0,5230555556;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;Swap;Trade enrichment for system flow;0;LIBOR;;;;0;;EL7;BL2;0;1070,922188
21864991;24/01/2013 10:57:46 AM;24;0,456782407;29/06/2007 08:42:41 AM;29;0,3629745370;Rates;TECHSUPPORT;BO Confirmed;ASSOCIATE;Deposit;Payments Related;0;Fixed;;;;0;;EL4;BL2;0;2036,093808
1031181;24/01/2013 10:57:48 AM;24;0,456805556;12/02/2008 08:01:25 AM;12;0,3343171296;SND;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;IndexLinkedBond;CPI Fixings;0;Fixed;;3,65;2876,0763;166002;27286,3807;EL6;BL3;1;1808,122488
1896470;24/01/2013 10:57:48 AM;24;0,456805556;04/03/2008 12:28:41 PM;4;0,5199189815;SND;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;IndexLinkedBond;CPI Fixings;0;Fixed;;6,25;656,54003;2192;0,004841226;EL6;BL3;1;1786,936887
1988892;24/01/2013 10:57:48 AM;24;0,456805556;31/08/2011 05:00:24 PM;31;0,7086111111;SND;TECHSUPPORT;BO-BO Confirmed;MNGDIRECTOR;IndexLinkedSwap;CPI Fixings;0;Fixed;;6,25;15690,8619;1550244;243178,7043;EL6;BL3;1;511,7481944
16568410;24/01/2013 10:57:48 AM;24;0,456805556;25/06/2012 02:56:53 PM;25;0,6228356481;Bonds/Repos;TECHSUPPORT;BO-BO Confirmed;ANALYST;IndexLinkedSwap;CPI Fixings;0;Fixed;;6,25;1102,20715;0;5025,651437;EL7;BL2;0;212,8339699
21484596;24/01/2013 10:57:48 AM;24;0,456805556;07/03/2008 01:18:26 PM;7;0,5544675926;Bonds/Repos;TECHSUPPORT;BO-BO Confirmed;ANALYST;IndexLinkedBond;CPI Fixings;0;Fixed;;;;0;;EL7;BL2;0;1783,902338
2006950;24/01/2013 10:57:49 AM;24;0,45681713;16/05/2008 03:55:31 PM;16;0,6635532407;Rates;TECHSUPPORT;BO-BO Confirmed;MNGDIRECTOR;IndexLinkedBond;CPI Fixings;0;Fixed;;3,614291242;-19361,4452;0;-229141,5754;EL7;BL2;0;1713,793264
